,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27
12,137.89999999999998,137.65,137.65,137.95,137.775,137.625,136.45,135.875,135.825,139.675,139.5,139.3,139.6,139.425,139.55,137.575,137.05,136.775,134.0,133.75,134.025,134.175,134.35,133.925,132.5,131.85,131.825
13,138.1,137.875,138.05,138.0,137.975,138.025,136.65,136.125,136.075,139.95,139.625,139.45,139.975,139.5,139.6,137.875,137.25,136.95,134.275,134.15,134.1,134.275,133.825,134.025,132.5,131.75,132.0
14,138.375,138.075,138.3,138.425,138.3,138.15,136.85,136.25,136.075,140.025,139.7,139.625,140.225,139.75,139.975,138.075,137.45,137.25,134.05,134.05,134.175,134.2,134.0,134.025,132.275,131.75,132.4
15,138.35,138.3,138.375,138.45,138.3,138.4,137.025,136.325,136.375,140.35,139.925,139.85,140.25,140.025,140.325,138.125,137.475,137.35,134.05,134.1,133.77499999999998,134.175,134.175,133.925,132.3,131.775,132.525
16,138.825,138.3,138.55,138.775,138.625,138.55,137.125,136.475,136.325,140.75,140.15,139.875,140.65,140.05,140.45,138.35000000000002,137.525,137.35,134.2,133.97500000000002,133.6,134.3,134.125,134.1,132.275,131.95,132.7
17,139.025,138.725,138.975,139.05,138.7,138.775,137.525,136.5,136.575,141.0,140.2,140.225,141.0,140.225,140.55,138.5,137.525,137.45,134.15,133.875,133.8,134.25,134.4,133.64999999999998,132.35000000000002,131.9,132.875
18,139.2,138.8,139.0,139.175,139.0,138.95,137.7,136.525,136.7,141.05,140.175,140.4,141.15,140.45,140.8,138.75,137.75,137.55,134.35,134.075,134.025,134.375,134.35,134.0,132.275,131.97500000000002,132.975
19,139.3,139.05,139.05,139.5,139.125,139.025,137.95,136.7,136.7,141.175,140.325,140.4,141.25,140.4,140.8,138.875,137.75,137.65,134.25,134.025,134.14999999999998,134.625,134.45,134.375,131.825,132.25,133.2
20,139.55,139.125,139.35,139.675,139.375,139.2,138.025,136.85,136.85,141.3,140.375,140.5,141.425,140.575,140.925,138.95,137.825,137.7,134.0,134.1,134.125,134.125,134.2,134.55,132.02499999999998,131.97500000000002,133.025
21,139.825,139.1,139.625,139.85,139.425,139.225,138.225,136.95,136.89999999999998,141.475,140.35000000000002,140.55,141.475,140.75,140.925,139.2,137.95,137.8,134.1,134.05,134.0,134.1,134.625,134.225,132.05,132.39999999999998,133.175
22,140.025,139.575,139.825,139.9,139.7,139.45,138.325,137.1,137.02499999999998,141.55,140.525,140.7,141.65,140.85,140.975,139.3,137.9,137.85,134.2,134.15,133.925,134.2,134.2,134.225,132.05,132.35,133.275
23,140.075,139.575,139.9,140.1,139.7,139.725,138.35,137.125,137.225,141.575,140.6,140.725,141.775,140.85,141.125,139.475,137.95,137.925,134.125,134.05,133.725,134.15,134.275,134.2,132.0,132.7,133.14999999999998
24,140.225,139.925,139.95,140.35,139.775,139.775,138.4,137.175,137.35000000000002,141.725,140.64999999999998,140.75,141.925,141.0,141.15,139.5,138.075,137.975,134.05,134.075,134.2,134.5,134.425,134.47500000000002,132.0,132.55,132.575
25,140.3,139.925,139.9,140.45,140.075,140.05,138.55,137.175,137.45,141.85,140.725,140.8,142.02499999999998,141.1,141.15,139.55,138.025,138.2,134.14999999999998,134.225,134.175,134.4,134.475,134.05,132.0,132.6,133.3
26,140.6,140.15,139.925,140.55,140.05,140.25,138.725,137.2,137.45,141.975,140.64999999999998,140.825,142.1,141.1,141.2,139.575,137.95,138.3,134.3,133.975,134.1,134.5,134.47500000000002,134.6,131.925,132.64999999999998,133.05
27,140.6,140.4,140.375,140.875,140.125,140.25,138.825,137.35,137.55,141.95,140.825,141.05,142.175,141.15,141.25,139.6,138.05,138.35000000000002,134.0,134.0,133.95,134.325,134.375,134.775,132.0,132.475,133.275
28,140.625,140.4,140.525,140.8,140.4,140.55,138.775,137.39999999999998,137.55,141.95,140.825,141.05,142.3,141.15,141.275,139.65,138.2,138.475,134.0,134.35,133.95,134.625,134.45,134.175,132.325,132.575,132.8
29,140.85,140.45,140.575,141.1,140.425,140.375,138.85,137.225,137.6,142.125,141.0,141.075,142.375,141.15,141.35,139.825,138.25,138.575,134.225,134.15,134.25,134.475,134.575,134.025,132.2,132.64999999999998,132.75
30,140.95,140.5,140.55,141.3,140.5,140.55,139.025,137.425,137.65,142.175,141.05,141.125,142.45,141.175,141.325,140.025,138.2,138.625,134.275,134.125,134.05,134.275,134.6,134.3,132.325,132.64999999999998,132.9
31,141.075,140.525,140.55,141.45,140.625,140.675,139.1,137.425,137.7,142.15,141.05,141.125,142.475,141.325,141.4,140.05,138.25,138.65,134.35,134.075,134.3,134.525,134.25,134.625,132.45,132.475,132.075
32,141.15,140.5,140.6,141.6,140.6,140.55,139.1,137.525,137.65,142.2,141.175,141.175,142.6,141.35,141.4,140.125,138.2,138.675,134.275,134.35,134.39999999999998,134.39999999999998,134.2,134.325,132.2,132.60000000000002,132.325
33,141.425,140.625,140.8,141.6,140.6,140.8,139.1,137.60000000000002,137.65,142.225,141.2,141.2,142.625,141.35,141.425,140.225,138.3,138.7,134.025,134.3,134.14999999999998,134.425,134.475,134.47500000000002,132.175,132.5,132.05
34,141.5,140.8,140.85,141.725,140.9,140.975,139.175,137.65,137.75,142.4,141.3,141.2,142.675,141.4,141.4,140.275,138.2,138.725,134.075,134.275,134.25,134.625,134.675,134.39999999999998,132.35,132.525,132.625
35,141.625,140.8,140.95,141.75,140.85,141.15,139.275,137.65,137.725,142.525,141.225,141.45,142.75,141.525,141.425,140.25,138.3,138.8,134.125,134.225,134.475,134.775,134.65,134.325,132.425,132.3,132.825
36,141.65,140.89999999999998,141.175,142.1,140.95,141.125,139.325,137.7,137.775,142.45,141.275,141.5,142.875,141.625,141.425,140.3,138.3,138.9,134.25,134.025,134.475,134.77499999999998,134.5,134.25,132.39999999999998,132.6,133.0
37,141.6,140.8,141.2,142.175,140.95,141.15,139.3,137.7,137.825,142.5,141.3,141.5,142.85,141.625,141.45,140.425,138.45,138.9,134.125,134.125,134.1,134.7,134.575,134.2,132.225,132.55,132.625
38,141.7,141.0,141.275,142.2,140.95,141.4,139.4,137.9,137.85,142.625,141.4,141.5,142.85,141.675,141.575,140.39999999999998,138.375,138.9,134.275,134.2,134.325,134.625,134.39999999999998,134.175,132.5,132.55,132.925
39,141.675,140.975,141.35,141.975,141.025,141.35000000000002,139.5,137.9,137.875,142.725,141.375,141.5,142.9,141.7,141.625,140.55,138.5,138.925,134.35000000000002,134.15,134.525,134.775,134.575,134.35,132.25,132.425,132.725
40,141.9,140.975,141.35,142.275,141.075,141.4,139.5,137.775,138.125,142.825,141.5,141.7,142.975,141.75,141.525,140.575,138.375,138.9,134.05,134.1,134.05,134.6,134.6,134.35000000000002,132.25,132.325,132.775
41,141.875,141.15,141.35,142.25,141.2,141.4,139.675,137.7,138.125,142.95,141.5,141.7,143.0,141.7,141.65,140.625,138.5,138.9,134.125,134.325,134.05,134.475,134.9,134.15,132.25,132.425,132.575
42,142.0,141.175,141.4,142.35,141.25,141.425,139.8,137.875,138.15,142.975,141.525,141.625,143.075,141.725,141.65,140.75,138.5,139.0,134.175,134.325,134.325,134.375,134.575,134.45,132.35000000000002,132.25,132.875
43,142.25,141.325,141.425,142.45,141.2,141.625,139.775,138.025,138.125,142.95,141.475,141.65,143.15,141.75,141.7,140.7,138.5,139.0,134.2,134.6,134.325,134.275,134.8,134.525,132.35000000000002,132.8,132.9
44,142.14999999999998,141.3,141.525,142.525,141.275,141.675,139.725,138.10000000000002,138.175,143.05,141.55,141.7,143.125,141.775,141.75,140.75,138.475,139.075,134.15,134.525,134.4,134.05,134.3,134.3,132.425,132.8,132.8
45,142.175,141.3,141.525,142.6,141.35,141.8,139.725,138.10000000000002,138.175,143.025,141.525,141.575,143.175,141.825,141.85000000000002,140.775,138.5,139.075,134.325,134.425,134.275,134.3,134.175,134.175,132.525,132.52499999999998,132.95
46,142.35,141.375,141.5,142.625,141.6,141.8,139.9,138.2,138.275,143.0,141.55,141.75,143.225,141.825,141.775,140.8,138.5,139.075,134.075,134.225,134.475,134.5,134.2,134.175,132.7,132.45,132.60000000000002
47,142.375,141.4,141.75,142.64999999999998,141.525,141.75,139.89999999999998,138.175,138.225,143.15,141.55,141.775,143.225,141.775,142.0,140.8,138.55,139.075,134.14999999999998,134.225,134.175,134.5,134.52499999999998,134.60000000000002,132.125,132.5,132.825
48,142.4,141.4,141.7,142.7,141.6,141.925,140.1,138.2,138.375,143.15,141.625,141.775,143.325,141.85,142.0,140.825,138.5,139.25,133.925,134.1,134.5,134.475,134.275,134.4,132.325,132.52499999999998,132.875
49,142.425,141.325,141.75,142.775,141.7,141.89999999999998,140.1,138.2,138.375,143.075,141.625,141.775,143.3,141.825,141.95,140.8,138.525,139.25,134.175,134.275,134.55,134.475,134.4,134.625,132.45,132.825,132.625
50,142.6,141.5,141.825,142.675,141.7,141.89999999999998,140.1,138.2,138.45,143.15,141.65,141.8,143.325,141.825,142.0,140.825,138.55,139.25,134.2,134.35000000000002,134.525,134.6,134.525,134.4,132.47500000000002,132.425,133.05
51,142.625,141.575,141.85,142.7,141.625,141.89999999999998,140.1,138.225,138.35,143.2,141.625,141.8,143.35,141.875,142.025,140.8,138.525,139.275,134.125,134.225,134.575,134.75,134.4,134.45,132.55,132.6,132.95
52,142.7,141.6,141.825,142.825,141.625,142.025,140.125,138.225,138.45,143.2,141.65,141.8,143.375,141.875,142.0,140.8,138.55,139.325,134.2,134.45,134.5,134.375,134.64999999999998,134.64999999999998,132.675,132.675,132.725
53,142.725,141.625,141.85,142.875,141.6,142.05,140.125,138.225,138.45,143.225,141.675,141.825,143.4,141.875,142.075,140.85,138.575,139.325,134.325,134.27499999999998,134.7,134.5,134.55,134.3,132.9,132.45,132.95
54,142.625,141.7,141.825,142.9,141.6,142.05,140.125,138.3,138.45,143.2,141.725,141.775,143.325,141.95,142.025,140.85,138.6,139.35,134.375,134.225,134.55,134.60000000000002,134.9,134.35000000000002,132.8,133.05,133.10000000000002
55,142.7,141.75,141.8,142.925,141.6,142.075,140.2,138.3,138.475,143.225,141.725,141.825,143.425,141.95,142.1,140.9,138.6,139.35,134.39999999999998,134.325,134.5,134.475,134.575,134.22500000000002,132.425,132.875,133.175
56,142.725,141.65,141.825,142.975,141.6,142.15,140.2,138.27499999999998,138.525,143.25,141.8,141.925,143.45,141.925,142.175,140.85,138.575,139.325,134.375,134.375,134.4,134.725,134.45,134.225,132.825,132.725,133.15
57,142.725,141.775,142.05,143.0,141.675,142.15,140.25,138.35,138.60000000000002,143.275,141.775,141.9,143.425,141.95,142.1,140.9,138.6,139.4,134.15,134.475,134.7,134.5,134.925,134.25,132.875,132.8,132.95
58,142.8,141.725,142.05,143.10000000000002,141.6,142.15,140.22500000000002,138.3,138.675,143.25,141.85000000000002,141.875,143.45,141.95,142.1,140.925,138.55,139.4,134.2,134.35,134.525,134.375,134.525,134.525,132.925,132.6,133.3
59,142.875,141.7,142.05,143.05,141.89999999999998,142.125,140.35000000000002,138.375,138.675,143.325,141.8,142.025,143.6,141.95,142.125,140.95,138.625,139.4,134.475,134.475,134.7,134.275,134.5,134.4,132.6,132.5,133.125
60,142.8,141.7,142.05,143.05,141.75,142.15,140.35000000000002,138.375,138.65,143.35,141.9,142.1,143.575,141.95,142.125,140.95,138.65,139.4,134.5,134.825,134.45,134.45,134.8,134.55,132.95,132.425,132.85
61,142.925,141.8,142.075,143.05,141.6,142.15,140.35000000000002,138.35,138.675,143.35,141.975,142.075,143.525,141.975,142.1,141.0,138.625,139.4,134.675,134.6,134.4,134.55,134.5,134.575,132.575,132.4,132.85
62,142.85000000000002,141.8,142.05,143.225,141.875,142.15,140.4,138.325,138.7,143.45,142.05,142.05,143.575,141.975,142.175,140.975,138.625,139.425,134.425,134.375,134.55,134.5,134.5,134.4,133.02499999999998,132.5,133.325
63,142.925,141.775,142.075,143.075,141.975,142.225,140.4,138.375,138.7,143.425,142.025,142.1,143.55,142.025,142.225,141.05,138.625,139.425,134.65,134.475,134.55,134.55,134.8,134.525,132.75,132.60000000000002,132.925
64,142.975,141.65,142.15,143.225,141.875,142.275,140.425,138.375,138.75,143.475,141.975,142.1,143.575,142.025,142.175,141.0,138.575,139.45,134.675,134.45,134.65,134.625,134.675,134.175,132.325,132.47500000000002,133.775
65,143.0,141.775,142.15,143.35,141.975,142.175,140.45,138.35,138.775,143.5,142.025,142.1,143.55,142.025,142.175,141.05,138.575,139.425,134.8,134.27499999999998,134.7,134.525,134.65,134.4,132.5,132.35,133.72500000000002
66,143.075,141.825,142.1,143.225,141.975,142.25,140.45,138.375,138.85000000000002,143.5,142.05,142.075,143.6,141.975,142.225,141.05,138.625,139.45,134.575,134.225,134.475,134.675,134.55,134.55,132.425,132.27499999999998,133.55
67,143.025,141.8,142.125,143.35,141.975,142.3,140.5,138.375,138.85000000000002,143.5,142.05,142.14999999999998,143.575,142.025,142.25,141.0,138.65,139.45,134.5,134.275,134.525,134.575,134.7,134.55,132.8,132.625,133.05
68,143.075,141.8,142.25,143.4,142.025,142.3,140.45,138.4,138.9,143.5,142.025,142.14999999999998,143.625,142.05,142.275,141.05,138.575,139.45,134.45,134.375,134.175,134.575,134.525,134.225,132.725,132.6,133.475
69,143.05,141.825,142.175,143.4,142.15,142.375,140.5,138.375,138.9,143.525,142.05,142.2,143.6,142.025,142.3,140.925,138.7,139.45,134.4,134.475,134.275,134.525,134.5,134.475,132.72500000000002,132.6,133.45
70,143.125,141.825,142.175,143.45,142.15,142.39999999999998,140.475,138.4,138.85000000000002,143.55,142.15,142.175,143.7,142.10000000000002,142.3,141.1,138.7,139.45,134.325,134.6,134.175,134.725,134.45,134.0,132.55,132.52499999999998,133.35
71,143.225,141.89999999999998,142.175,143.5,142.15,142.39999999999998,140.5,138.45,138.9,143.5,142.15,142.375,143.7,142.15,142.325,141.0,138.65,139.45,134.55,134.575,134.25,134.55,134.775,133.95,132.475,132.625,133.35
72,143.25,141.95,142.25,143.45,142.15,142.45,140.525,138.4,138.9,143.55,142.15,142.375,143.7,142.175,142.325,141.175,138.7,139.45,134.14999999999998,134.35,134.55,134.525,134.45,134.3,132.45,132.825,133.375
73,143.225,142.025,142.25,143.425,142.15,142.45,140.475,138.4,138.9,143.55,142.15,142.4,143.6,142.175,142.325,141.175,138.675,139.475,134.125,134.325,134.25,134.5,134.225,134.625,132.64999999999998,133.02499999999998,133.15
74,143.25,142.075,142.25,143.39999999999998,142.10000000000002,142.35,140.5,138.4,138.85000000000002,143.55,142.15,142.4,143.75,142.175,142.325,141.075,138.6,139.475,134.175,134.575,134.425,134.35,134.35000000000002,134.625,132.85000000000002,132.9,133.7
75,143.225,142.025,142.275,143.5,142.175,142.55,140.575,138.375,138.9,143.55,142.15,142.5,143.75,142.225,142.325,141.175,138.7,139.5,134.25,134.5,134.425,134.475,134.525,134.2,132.7,132.7,133.89999999999998
76,143.225,142.1,142.275,143.5,142.2,142.55,140.65,138.4,138.9,143.55,142.15,142.525,143.7,142.225,142.35,141.175,138.725,139.475,134.275,134.55,134.45,134.5,134.525,134.7,132.775,132.675,133.77499999999998
77,143.25,142.075,142.325,143.5,142.175,142.625,140.65,138.4,138.9,143.55,142.125,142.45,143.775,142.175,142.4,141.175,138.65,139.475,134.5,134.15,134.25,134.525,134.3,134.3,132.975,132.95,133.8
78,143.25,142.1,142.275,143.55,142.2,142.675,140.575,138.525,138.9,143.5,142.075,142.525,143.75,142.225,142.4,141.175,138.7,139.475,134.675,134.475,134.4,134.45,134.65,134.325,132.675,132.625,133.55
79,143.3,142.075,142.325,143.55,142.2,142.7,140.65,138.55,138.9,143.55,142.15,142.525,143.8,142.175,142.4,141.175,138.7,139.475,134.625,134.5,134.27499999999998,134.675,134.35000000000002,133.925,132.675,132.27499999999998,133.475
80,143.3,142.1,142.325,143.525,142.225,142.7,140.65,138.625,138.9,143.55,142.15,142.6,143.8,142.175,142.4,141.25,138.725,139.475,134.675,134.55,134.325,134.7,134.375,134.425,133.025,132.52499999999998,133.39999999999998
81,143.39999999999998,142.075,142.35,143.55,142.275,142.7,140.65,138.625,138.95,143.55,142.15,142.575,143.775,142.225,142.525,141.175,138.775,139.5,134.725,134.55,134.25,134.375,134.325,134.425,133.125,132.35,133.39999999999998
82,143.55,142.1,142.375,143.55,142.25,142.7,140.65,138.65,138.95,143.55,142.15,142.575,143.8,142.175,142.55,141.25,138.8,139.5,134.825,134.45,134.3,134.275,134.35,134.45,133.0,132.39999999999998,133.025
83,143.5,142.1,142.4,143.5,142.275,142.7,140.575,138.575,139.0,143.55,142.15,142.525,143.8,142.225,142.575,141.25,138.725,139.5,134.4,134.60000000000002,134.15,134.45,134.3,134.175,132.8,132.75,132.45
84,143.525,142.1,142.375,143.6,142.275,142.725,140.65,138.625,139.0,143.55,142.175,142.55,143.775,142.225,142.575,141.25,138.8,139.55,134.4,134.575,134.175,134.7,134.6,134.15,132.85,132.425,132.45
85,143.475,142.125,142.375,143.6,142.3,142.75,140.65,138.65,139.05,143.55,142.15,142.6,143.8,142.225,142.6,141.175,138.775,139.5,134.35000000000002,134.3,134.275,134.4,134.25,134.2,132.7,132.475,132.875
86,143.55,142.1,142.4,143.6,142.3,142.8,140.65,138.625,139.025,143.55,142.15,142.6,143.775,142.175,142.6,141.25,138.725,139.55,134.4,134.60000000000002,134.3,134.25,134.075,134.125,132.675,132.64999999999998,133.175
87,143.55,142.1,142.375,143.6,142.3,142.8,140.65,138.65,139.05,143.575,142.15,142.65,143.65,142.15,142.625,141.275,138.8,139.6,134.475,134.475,134.55,134.775,134.375,134.35,132.7,132.14999999999998,133.425
88,143.55,142.1,142.4,143.6,142.3,142.75,140.65,138.65,139.075,143.575,142.15,142.65,143.8,142.175,142.625,141.25,138.775,139.55,134.6,134.725,134.275,134.22500000000002,134.64999999999998,134.35,133.225,132.6,132.9
89,143.55,142.1,142.425,143.625,142.3,142.8,140.65,138.65,139.05,143.6,142.15,142.45,143.8,142.175,142.6,141.275,138.825,139.55,134.575,134.575,134.3,134.1,134.5,134.425,133.25,132.25,133.225
90,143.55,142.1,142.6,143.675,142.35,142.8,140.65,138.65,139.1,143.575,142.15,142.65,143.8,142.3,142.65,141.3,138.825,139.6,134.55,134.125,134.225,134.1,134.375,134.625,133.225,132.3,133.425
91,143.55,142.125,142.6,143.7,142.325,142.8,140.65,138.65,139.075,143.6,142.175,142.675,143.8,142.3,142.65,141.3,138.8,139.6,134.55,134.425,134.2,134.375,134.325,134.4,133.225,132.175,133.075
92,143.55,142.1,142.6,143.7,142.35,142.8,140.65,138.65,139.025,143.6,142.175,142.675,143.8,142.225,142.625,141.3,138.8,139.575,134.39999999999998,134.6,134.15,134.2,134.22500000000002,133.85000000000002,132.875,132.375,132.97500000000002
93,143.55,142.1,142.6,143.7,142.4,142.8,140.65,138.625,139.025,143.575,142.15,142.675,143.825,142.225,142.575,141.3,138.825,139.6,134.75,134.3,134.125,134.3,134.25,134.15,132.675,132.5,133.2
94,143.575,142.15,142.6,143.7,142.475,142.8,140.65,138.675,139.025,143.575,142.15,142.675,143.825,142.225,142.65,141.3,138.8,139.525,134.925,134.35000000000002,134.025,134.55,134.7,134.275,132.7,132.52499999999998,132.95
95,143.625,142.175,142.55,143.7,142.5,142.8,140.65,138.725,139.1,143.625,142.15,142.625,143.8,142.3,142.675,141.3,138.8,139.6,134.425,134.375,134.35,134.375,134.475,134.325,132.64999999999998,132.725,132.9
96,143.575,142.2,142.6,143.775,142.5,142.825,140.675,138.725,139.14999999999998,143.625,142.175,142.75,143.775,142.3,142.65,141.3,138.825,139.6,134.60000000000002,134.55,134.325,134.325,134.2,134.025,132.8,132.725,132.9
97,143.55,142.225,142.45,143.725,142.5,142.875,140.65,138.725,139.1,143.625,142.225,142.8,143.8,142.2,142.675,141.3,138.825,139.6,134.225,134.175,134.25,134.45,134.39999999999998,134.25,132.575,132.675,133.3
98,143.55,142.225,142.6,143.775,142.5,142.8,140.675,138.725,139.14999999999998,143.625,142.175,142.8,143.8,142.3,142.65,141.3,138.825,139.55,134.475,134.325,134.5,134.5,134.875,134.2,132.64999999999998,132.675,133.625
99,143.55,142.225,142.625,143.8,142.5,142.85,140.675,138.75,139.14999999999998,143.65,142.225,142.8,143.825,142.3,142.7,141.3,138.825,139.6,134.5,134.5,134.15,134.3,134.575,134.375,132.925,132.65,133.675
