,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27
24,141.6,141.05,140.975,141.55,140.775,140.9,138.575,137.425,137.575,141.95,140.7,140.975,141.875,140.775,141.1,139.2,137.875,138.15,138.39999999999998,137.875,138.2,138.5,138.39999999999998,138.2,137.0,135.975,136.6
25,141.725,141.2,141.175,141.6,141.075,141.075,138.675,137.45,137.7,142.075,140.75,141.0,142.025,140.75,141.075,139.3,137.875,138.15,138.45,138.075,138.3,138.5,138.45,138.325,136.975,136.0,136.64999999999998
26,141.825,141.35000000000002,141.225,141.7,140.97500000000002,141.15,138.95,137.575,137.75,142.1,140.75,141.05,142.175,140.8,141.125,139.3,137.875,138.15,138.475,138.22500000000002,138.325,138.525,138.6,138.425,137.025,136.1,136.875
27,141.9,141.25,141.3,141.85000000000002,141.25,141.2,138.95,137.55,137.875,142.175,140.95,140.975,142.25,140.975,141.175,139.3,137.85000000000002,138.375,138.5,138.3,138.3,138.525,138.7,138.525,137.125,136.1,136.875
28,141.925,141.425,141.35000000000002,141.95,141.175,141.3,139.0,137.6,137.8,142.325,141.025,140.975,142.25,140.975,141.25,139.45,137.95,138.375,138.8,138.325,138.35,138.75,138.85,138.60000000000002,137.15,136.25,136.85
29,141.95,141.275,141.5,142.1,141.225,141.375,139.0,137.675,138.0,142.425,141.025,141.0,142.4,141.025,141.25,139.425,138.0,138.45,139.0,138.4,138.475,138.85,138.7,138.7,137.225,136.25,137.0
30,142.175,141.5,141.60000000000002,142.2,141.375,141.375,139.175,137.75,138.0,142.4,140.95,141.275,142.45,141.125,141.425,139.425,138.0,138.45,139.075,138.5,138.55,138.875,138.725,139.025,137.25,136.275,136.925
31,142.2,141.625,141.625,142.25,141.425,141.625,139.2,137.8,137.95,142.5,141.10000000000002,141.3,142.475,141.15,141.45,139.7,138.15,138.5,139.14999999999998,138.675,138.725,138.925,138.8,139.1,137.225,136.3,137.05
32,142.3,141.675,141.625,142.275,141.375,141.575,139.3,137.95,138.075,142.5,141.125,141.35000000000002,142.5,141.25,141.45,139.7,138.075,138.55,139.2,138.875,138.75,138.925,138.875,139.1,137.425,136.3,137.05
33,142.325,141.8,141.65,142.39999999999998,141.475,141.625,139.45,137.875,138.225,142.625,141.125,141.3,142.55,141.25,141.475,139.65,138.3,138.55,139.275,139.05,138.825,139.025,139.0,139.2,137.625,136.275,137.15
34,142.4,141.9,141.7,142.45,141.6,141.675,139.475,138.0,138.25,142.85000000000002,141.175,141.3,142.525,141.25,141.5,139.6,138.25,138.60000000000002,139.3,139.175,138.925,139.15,139.1,139.2,137.675,136.325,137.15
35,142.575,142.025,141.875,142.7,141.6,141.8,139.475,138.1,138.3,142.8,141.075,141.3,142.5,141.225,141.45,139.725,138.3,138.725,139.375,139.25,139.0,139.175,139.1,139.275,137.7,136.35,137.175
36,142.625,141.95,141.9,142.65,141.6,141.75,139.6,138.1,138.25,142.925,141.25,141.4,142.6,141.275,141.575,139.7,138.3,138.775,139.425,139.25,139.025,139.3,139.1,139.275,137.875,136.425,137.225
37,142.8,142.05,141.925,142.75,141.64999999999998,141.775,139.6,138.125,138.3,143.0,141.4,141.4,142.64999999999998,141.325,141.55,139.8,138.3,138.825,139.525,139.3,139.175,139.375,139.1,139.35,137.875,136.375,137.15
38,142.8,142.10000000000002,141.925,142.575,141.675,141.85000000000002,139.64999999999998,138.0,138.3,143.025,141.55,141.5,142.6,141.4,141.6,139.9,138.3,138.8,139.475,139.375,139.2,139.7,139.1,139.325,137.925,136.425,137.325
39,142.925,142.125,142.05,142.925,141.675,141.825,139.85,138.225,138.45,143.0,141.525,141.6,142.9,141.4,141.6,139.9,138.3,138.8,139.625,139.45,139.2,139.77499999999998,139.25,139.5,137.925,136.625,137.325
40,142.975,142.15,142.075,143.0,141.775,141.9,139.85,138.225,138.45,143.1,141.5,141.6,142.9,141.45,141.675,139.9,138.3,138.825,139.8,139.5,139.225,139.875,139.175,139.5,137.9,136.7,137.39999999999998
41,143.225,142.15,142.075,143.15,141.89999999999998,141.95,139.85,138.225,138.45,143.15,141.5,141.6,142.975,141.45,141.725,139.9,138.3,138.85,139.825,139.55,139.275,139.875,139.35,139.5,138.075,136.725,137.45
42,143.225,142.15,142.075,143.2,142.0,142.075,139.85,138.225,138.425,143.125,141.525,141.625,142.975,141.5,141.75,139.925,138.4,138.8,139.85,139.625,139.4,139.875,139.225,139.7,138.125,136.75,137.55
43,143.25,142.3,142.075,143.025,141.95,142.1,139.9,138.225,138.45,143.175,141.55,141.6,143.025,141.425,141.75,139.975,138.525,138.8,139.85,139.675,139.45,139.875,139.35,139.7,138.25,136.85,137.55
44,143.225,142.15,142.1,143.275,142.0,142.1,140.0,138.3,138.45,143.15,141.525,141.625,143.0,141.5,141.9,140.0,138.375,138.85,139.89999999999998,139.775,139.475,139.9,139.60000000000002,139.725,138.225,136.875,137.575
45,143.25,142.275,142.1,143.325,142.0,142.175,140.0,138.25,138.5,143.25,141.625,141.6,142.925,141.5,141.85000000000002,140.14999999999998,138.55,138.8,139.89999999999998,139.775,139.475,139.9,139.675,139.8,138.325,136.875,137.7
46,143.3,142.275,142.2,143.39999999999998,142.075,142.15,140.1,138.3,138.5,143.125,141.6,141.6,143.025,141.575,141.85000000000002,140.225,138.6,138.8,140.025,139.85,139.525,140.05,139.675,139.8,138.325,136.9,137.7
47,143.225,142.3,142.25,143.3,142.075,142.15,140.15,138.225,138.575,143.25,141.575,141.75,143.15,141.55,141.95,140.14999999999998,138.6,138.775,140.125,139.825,139.55,140.175,139.725,139.925,138.275,136.975,137.75
48,143.4,142.3,142.25,143.3,142.15,142.175,140.25,138.25,138.5,143.275,141.6,141.75,143.15,141.5,142.1,140.125,138.5,138.825,140.025,139.825,139.55,140.175,139.675,140.0,138.325,137.0,137.65
49,143.45,142.3,142.3,143.375,142.3,142.15,140.275,138.35,138.45,143.3,141.65,141.75,143.1,141.6,142.05,140.125,138.575,138.95,140.2,139.825,139.675,140.175,139.75,140.075,138.375,137.0,137.725
50,143.525,142.3,142.325,143.45,142.22500000000002,142.2,140.325,138.25,138.45,143.275,141.675,141.725,143.125,141.525,142.075,140.175,138.6,138.85,140.275,139.9,139.75,140.175,139.8,140.05,138.45,137.05,137.675
51,143.45,142.375,142.45,143.60000000000002,142.3,142.2,140.35,138.25,138.6,143.3,141.65,141.75,143.175,141.6,142.075,140.25,138.55,138.925,140.2,140.05,139.825,140.25,139.8,140.075,138.475,137.05,137.725
52,143.45,142.3,142.39999999999998,143.65,142.325,142.275,140.35,138.3,138.725,143.325,141.6,141.8,143.075,141.6,142.125,140.25,138.5,138.875,140.2,140.075,139.89999999999998,140.25,139.8,140.175,138.575,137.0,137.8
53,143.6,142.3,142.3,143.60000000000002,142.325,142.3,140.35,138.375,138.725,143.375,141.625,141.8,143.1,141.625,142.1,140.25,138.5,139.14999999999998,140.275,140.05,139.975,140.3,139.8,140.175,138.65,137.05,137.75
54,143.6,142.425,142.325,143.55,142.375,142.35,140.35,138.39999999999998,138.725,143.325,141.675,141.8,143.225,141.675,142.25,140.3,138.625,139.14999999999998,140.2,140.1,140.025,140.3,139.8,140.1,138.65,137.05,137.8
55,143.6,142.4,142.375,143.525,142.375,142.325,140.35,138.475,138.6,143.325,141.7,141.825,143.1,141.6,142.2,140.45,138.575,139.225,140.25,140.075,140.075,140.325,140.125,140.2,138.65,137.025,137.9
56,143.575,142.3,142.5,143.60000000000002,142.3,142.375,140.35,138.39999999999998,138.625,143.325,141.64999999999998,141.85,143.125,141.7,142.175,140.3,138.625,139.075,140.2,140.175,140.025,140.3,140.125,140.2,138.675,137.10000000000002,137.9
57,143.6,142.45,142.475,143.625,142.375,142.325,140.375,138.39999999999998,138.725,143.35,141.7,141.825,143.125,141.7,142.35,140.45,138.625,139.275,140.35000000000002,140.25,140.075,140.325,139.925,140.2,138.675,137.125,137.9
58,143.575,142.425,142.625,143.75,142.375,142.35,140.4,138.45,138.75,143.35,141.75,141.925,143.1,141.725,142.35,140.425,138.55,139.25,140.5,140.25,140.175,140.45,140.02499999999998,140.225,138.55,137.2,137.925
59,143.675,142.425,142.575,143.725,142.325,142.35,140.5,138.39999999999998,138.825,143.45,141.725,141.825,143.175,141.7,142.375,140.425,138.6,139.25,140.5,140.4,140.175,140.5,139.95,140.275,138.75,137.275,137.9
60,143.625,142.5,142.55,143.75,142.375,142.275,140.45,138.45,138.825,143.475,141.725,141.95,143.225,141.75,142.35,140.45,138.6,139.275,140.625,140.225,140.325,140.55,140.02499999999998,140.45,138.75,137.325,138.0
61,143.75,142.5,142.55,143.725,142.35,142.325,140.5,138.575,138.89999999999998,143.475,141.75,141.95,143.425,141.725,142.375,140.35000000000002,138.7,139.275,140.65,140.225,140.425,140.775,140.35000000000002,140.45,138.825,137.3,138.125
62,143.825,142.475,142.625,143.75,142.35,142.35,140.475,138.525,138.89999999999998,143.5,141.725,141.975,143.225,141.725,142.47500000000002,140.3,138.675,139.3,140.7,140.175,140.475,140.7,140.2,140.475,138.825,137.3,138.0
63,143.675,142.5,142.7,143.75,142.375,142.35,140.525,138.525,138.85,143.5,141.8,141.95,143.425,141.725,142.55,140.325,138.7,139.375,140.7,140.4,140.475,140.8,140.2,140.475,138.925,137.375,138.15
64,143.7,142.525,142.7,143.75,142.4,142.35,140.5,138.525,139.025,143.5,141.8,141.95,143.425,141.75,142.375,140.3,138.675,139.3,140.65,140.3,140.475,140.8,140.15,140.55,139.05,137.425,138.175
65,143.825,142.525,142.75,143.75,142.4,142.45,140.55,138.475,139.05,143.5,141.8,142.025,143.45,141.775,142.575,140.45,138.7,139.325,140.75,140.4,140.5,140.8,140.4,140.5,139.0,137.475,138.175
66,143.85,142.525,142.75,143.75,142.45,142.375,140.55,138.575,139.025,143.5,141.775,142.025,143.425,141.75,142.575,140.45,138.625,139.325,140.825,140.425,140.475,140.9,140.4,140.55,139.05,137.525,138.35000000000002
67,143.85,142.5,142.7,143.75,142.525,142.4,140.475,138.575,139.05,143.5,141.8,142.025,143.425,141.7,142.55,140.475,138.775,139.275,140.875,140.4,140.375,140.9,140.4,140.55,139.1,137.525,138.225
68,143.825,142.575,142.775,143.75,142.525,142.4,140.525,138.575,138.925,143.5,141.8,142.14999999999998,143.5,141.725,142.5,140.475,138.725,139.375,140.9,140.4,140.575,140.925,140.05,140.625,139.1,137.55,138.375
69,143.9,142.625,142.7,143.75,142.5,142.4,140.5,138.525,139.05,143.5,141.775,142.075,143.45,141.875,142.575,140.5,138.8,139.325,141.025,140.375,140.6,141.1,140.25,140.625,139.175,137.525,138.4
70,143.85,142.6,142.775,143.75,142.65,142.4,140.5,138.60000000000002,139.025,143.525,141.8,142.2,143.475,141.95,142.6,140.5,138.8,139.375,140.95,140.375,140.625,141.1,140.375,140.625,139.125,137.275,138.45
71,143.9,142.65,142.85,143.75,142.65,142.4,140.5,138.475,138.95,143.525,141.775,142.25,143.5,141.89999999999998,142.575,140.39999999999998,138.8,139.375,141.075,140.4,140.6,141.15,140.5,140.625,139.14999999999998,137.575,138.425
72,143.85,142.65,142.85,143.8,142.775,142.4,140.6,138.60000000000002,139.05,143.575,141.8,142.14999999999998,143.475,141.85,142.47500000000002,140.5,138.8,139.4,141.125,140.325,140.6,141.25,140.39999999999998,140.675,139.2,137.55,138.45
73,143.875,142.6,142.9,143.8,142.55,142.55,140.65,138.5,139.025,143.525,141.8,142.14999999999998,143.45,141.95,142.6,140.5,138.8,139.475,141.175,140.325,140.6,141.275,140.15,140.675,139.2,137.45,138.475
74,143.925,142.65,142.875,143.75,142.5,142.525,140.65,138.475,138.975,143.525,141.8,142.14999999999998,143.45,141.95,142.575,140.5,138.8,139.475,141.05,140.4,140.625,141.275,140.39999999999998,140.65,139.2,137.55,138.45
75,143.9,142.65,142.9,143.8,142.7,142.55,140.625,138.475,139.05,143.575,141.775,142.2,143.475,142.0,142.6,140.525,138.825,139.425,141.075,140.425,140.6,141.25,140.3,140.625,139.225,137.6,138.525
76,143.9,142.65,142.9,143.85,142.475,142.5,140.675,138.72500000000002,139.05,143.575,141.875,142.14999999999998,143.375,142.0,142.47500000000002,140.525,138.825,139.475,141.125,140.55,140.6,141.3,140.175,140.625,139.125,137.6,138.575
77,143.9,142.65,142.9,143.8,142.525,142.625,140.725,138.39999999999998,139.05,143.575,141.925,142.325,143.425,142.0,142.575,140.5,138.8,139.425,141.175,140.525,140.52499999999998,141.35,140.25,140.575,139.25,137.6,138.525
78,143.975,142.65,142.775,143.85,142.64999999999998,142.575,140.75,138.525,139.05,143.525,141.875,142.2,143.425,141.925,142.575,140.525,138.825,139.475,141.2,140.475,140.45,141.3,140.45,140.5,139.475,137.625,138.525
79,143.925,142.675,142.9,143.8,142.6,142.65,140.65,138.72500000000002,139.05,143.575,142.075,142.2,143.475,141.925,142.6,140.5,138.8,139.425,141.3,140.475,140.45,141.35,140.5,140.525,139.475,137.6,138.6
80,143.875,142.675,142.9,143.875,142.8,142.7,140.725,138.475,139.10000000000002,143.575,142.075,142.375,143.375,141.875,142.6,140.5,138.775,139.55,141.3,140.425,140.45,141.425,140.575,140.85,139.525,137.675,138.6
81,143.9,142.725,142.9,143.9,142.7,142.675,140.725,138.55,139.075,143.575,142.075,142.27499999999998,143.45,141.95,142.6,140.45,138.8,139.45,141.3,140.64999999999998,140.52499999999998,141.45,140.625,140.825,139.375,137.8,138.6
82,143.925,142.725,142.875,143.9,142.8,142.725,140.7,138.72500000000002,139.05,143.575,141.875,142.375,143.5,141.925,142.6,140.5,138.825,139.375,141.3,140.64999999999998,140.45,141.375,140.575,140.825,139.525,137.625,138.6
83,143.9,142.65,142.9,143.85,142.64999999999998,142.725,140.675,138.72500000000002,139.125,143.6,142.1,142.3,143.375,141.975,142.64999999999998,140.5,138.825,139.55,141.325,140.55,140.45,141.475,140.625,140.85,139.55,137.775,138.6
84,143.9,142.65,142.9,143.875,142.8,142.725,140.8,138.72500000000002,139.05,143.625,142.075,142.4,143.45,141.95,142.6,140.5,138.8,139.625,141.325,140.75,140.6,141.55,140.625,140.85,139.55,137.625,138.625
85,143.875,142.7,142.9,143.9,142.675,142.675,140.85,138.72500000000002,139.1,143.65,142.1,142.375,143.25,142.05,142.6,140.525,138.8,139.375,141.3,140.75,140.6,141.6,140.625,140.875,139.525,137.95,138.625
86,144.0,142.675,142.9,143.95,142.8,142.7,140.85,138.72500000000002,139.075,143.625,142.075,142.375,143.425,142.025,142.6,140.525,138.8,139.425,141.325,140.675,140.6,141.6,140.625,140.9,139.525,137.95,138.6
87,144.025,142.75,142.9,143.875,142.575,142.8,140.77499999999998,138.625,139.2,143.625,141.97500000000002,142.375,143.5,142.05,142.6,140.60000000000002,138.825,139.7,141.325,140.55,140.575,141.575,140.625,140.9,139.55,137.95,138.65
88,144.0,142.8,142.95,143.95,142.675,142.75,140.85,138.39999999999998,139.125,143.625,142.075,142.4,143.55,142.075,142.64999999999998,140.525,138.8,139.5,141.3,140.55,140.65,141.625,140.625,140.875,139.6,138.0,138.65
89,144.025,142.7,142.9,143.975,142.8,142.75,140.85,138.85000000000002,139.25,143.55,142.14999999999998,142.425,143.625,142.05,142.64999999999998,140.525,138.8,139.65,141.35000000000002,140.675,140.675,141.625,140.65,141.025,139.575,138.075,138.7
90,144.0,142.75,143.0,143.95,142.775,142.725,140.77499999999998,138.85000000000002,139.25,143.575,142.1,142.4,143.525,142.075,142.675,140.525,138.8,139.65,141.4,140.75,140.775,141.6,140.625,141.025,139.625,138.075,138.675
91,144.025,142.75,142.925,143.95,142.625,142.825,140.7,138.85000000000002,139.2,143.575,142.14999999999998,142.4,143.525,142.075,142.625,140.60000000000002,138.825,139.65,141.60000000000002,140.55,140.775,141.625,140.65,140.975,139.625,138.0,138.6
92,143.975,142.8,143.125,143.95,142.8,142.9,140.7,138.72500000000002,139.2,143.65,142.1,142.4,143.60000000000002,142.075,142.6,140.60000000000002,138.8,139.65,141.7,140.55,140.75,141.65,140.65,140.975,139.575,138.075,138.675
93,144.025,142.775,143.15,144.0,142.8,142.9,140.85,138.72500000000002,139.15,143.575,142.1,142.4,143.525,142.05,142.55,140.525,138.825,139.7,141.7,140.5,140.775,141.625,140.65,141.05,139.575,137.95,138.7
94,144.05,142.8,143.125,144.0,142.625,142.7,140.85,138.65,139.3,143.55,142.14999999999998,142.5,143.60000000000002,142.075,142.775,140.60000000000002,138.775,139.7,141.7,140.825,140.7,141.6,140.65,141.025,139.55,138.0,138.7
95,144.05,142.775,143.05,144.0,142.8,142.9,140.85,138.72500000000002,139.2,143.575,142.3,142.475,143.725,142.05,142.675,140.65,138.8,139.875,141.7,140.775,140.775,141.75,140.75,141.05,139.625,137.95,138.7
96,144.05,142.8,143.10000000000002,143.975,142.8,142.9,140.85,138.72500000000002,139.25,143.65,142.3,142.475,143.65,142.05,142.6,140.60000000000002,138.8,139.625,141.7,140.5,140.85,141.75,140.775,141.025,139.575,137.975,138.7
97,144.0,142.775,143.10000000000002,144.0,142.8,143.0,140.85,138.85000000000002,139.3,143.625,142.25,142.5,143.65,142.25,142.725,140.60000000000002,138.8,139.7,141.7,140.55,140.95,141.775,140.825,140.95,139.65,138.075,138.7
98,144.05,142.825,143.2,144.0,142.85000000000002,143.0,140.85,138.85000000000002,139.325,143.575,142.25,142.55,143.725,142.25,142.725,140.65,138.825,139.875,141.7,140.8,141.05,141.875,140.825,140.975,139.625,138.05,138.7
99,144.05,142.85,143.225,144.0,142.85000000000002,143.0,140.85,138.85000000000002,139.325,143.65,142.3,142.55,143.75,142.25,142.775,140.65,138.825,139.875,141.875,140.9,141.075,141.925,140.825,141.025,139.65,138.075,138.825
