,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27
10,137.2,136.875,136.625,137.3,137.05,136.77499999999998,134.4,135.325,135.175,138.175,137.95,137.025,138.025,137.375,137.95,136.175,134.89999999999998,135.05,136.45,136.225,136.10000000000002,135.525,135.75,135.45,134.325,133.39999999999998,133.925
11,137.4,137.35,136.625,137.65,137.2,137.0,134.95,135.47500000000002,135.175,138.39999999999998,138.025,137.3,138.45,137.45,137.95,136.2,135.25,135.325,136.35000000000002,136.25,135.72500000000002,135.675,135.75,135.5,134.325,134.0,134.575
12,137.6,137.39999999999998,137.375,137.775,137.475,137.175,134.95,135.35,135.2,138.39999999999998,138.025,137.3,138.72500000000002,137.72500000000002,138.125,136.2,135.125,135.325,136.875,136.275,135.8,136.175,136.0,135.7,134.325,134.0,134.6
13,138.2,137.89999999999998,137.45,137.875,137.475,137.425,135.0,135.5,135.575,138.45,138.325,137.475,138.475,138.10000000000002,138.375,136.45,135.1,135.425,136.875,136.35000000000002,136.125,136.175,136.02499999999998,135.75,134.75,134.1,134.95
14,138.25,138.175,137.60000000000002,138.175,137.475,137.45,135.3,135.725,135.77499999999998,138.7,138.375,138.2,138.64999999999998,137.39999999999998,138.375,136.675,135.85,135.10000000000002,137.02499999999998,136.4,136.525,136.2,136.02499999999998,136.15,135.15,134.4,135.225
15,138.625,138.35,137.8,138.175,137.55,137.5,135.775,135.75,136.15,138.95,138.10000000000002,138.2,138.8,137.825,139.225,136.7,135.85,135.4,137.14999999999998,136.60000000000002,136.9,136.5,136.02499999999998,136.625,135.175,134.60000000000002,134.975
16,138.825,138.375,137.85,138.47500000000002,138.275,137.75,135.925,135.75,136.15,139.125,138.375,138.2,138.825,137.85000000000002,138.825,136.625,136.02499999999998,135.5,137.14999999999998,136.55,137.0,136.5,135.89999999999998,136.725,135.175,134.45,135.325
17,138.925,138.77499999999998,137.875,138.875,138.65,137.75,135.925,136.575,136.22500000000002,139.275,138.375,138.27499999999998,138.7,138.25,139.27499999999998,136.75,136.1,135.72500000000002,137.45,137.075,137.0,136.7,136.175,136.85,135.225,134.9,135.4
18,138.7,139.0,137.675,139.0,138.675,137.85000000000002,136.05,136.275,136.775,139.3,138.55,138.525,138.575,138.475,138.975,136.85,136.175,135.8,137.45,137.075,136.525,136.7,136.45,136.89999999999998,135.39999999999998,135.2,135.3
19,138.85,139.0,138.125,139.0,139.39999999999998,138.525,136.3,136.675,136.8,139.825,138.725,138.85000000000002,138.375,138.175,139.325,136.85,136.175,135.8,137.45,137.1,137.125,136.77499999999998,136.275,137.05,135.6,134.72500000000002,135.375
20,139.175,139.0,138.125,139.025,139.39999999999998,138.525,136.175,136.675,136.8,140.1,138.925,138.7,138.825,138.475,139.6,137.175,136.39999999999998,135.825,137.55,137.1,137.14999999999998,136.77499999999998,136.4,137.275,135.475,134.72500000000002,135.45
21,139.4,139.075,138.05,139.125,139.39999999999998,137.775,136.175,136.675,136.8,140.2,138.975,138.95,138.775,138.7,139.64999999999998,137.175,136.39999999999998,135.95,138.0,137.1,137.35,136.77499999999998,136.55,137.275,135.6,134.97500000000002,135.22500000000002
22,139.85000000000002,139.075,138.35000000000002,139.175,139.39999999999998,138.75,136.425,136.7,136.8,140.05,139.1,138.7,139.875,138.775,139.675,138.02499999999998,136.39999999999998,136.125,138.10000000000002,137.225,137.475,136.77499999999998,136.55,137.2,135.6,134.97500000000002,135.425
23,139.875,139.125,138.35000000000002,139.39999999999998,139.725,138.89999999999998,136.875,136.775,136.89999999999998,140.22500000000002,138.925,138.95,140.05,138.575,139.6,138.02499999999998,136.39999999999998,136.275,138.2,137.2,137.75,136.97500000000002,136.55,137.52499999999998,135.6,134.97500000000002,135.6
24,140.025,139.125,138.65,139.675,139.45,139.0,137.0,136.625,136.8,140.275,138.8,138.95,139.925,138.775,139.85,138.02499999999998,136.575,136.275,138.375,137.175,137.75,136.97500000000002,136.55,137.52499999999998,135.6,134.97500000000002,136.0
25,139.77499999999998,139.25,138.7,139.725,139.725,139.0,137.35000000000002,136.8,136.8,140.75,139.02499999999998,138.95,140.1,138.775,139.85,138.02499999999998,136.60000000000002,136.5,138.47500000000002,137.3,137.75,137.375,136.4,137.625,135.825,135.025,136.0
26,140.375,139.15,138.47500000000002,139.725,139.725,139.025,137.35000000000002,136.97500000000002,137.0,140.825,139.02499999999998,139.10000000000002,140.175,139.0,139.95,137.625,136.60000000000002,136.5,138.375,137.625,137.75,137.325,136.725,137.7,136.075,135.275,136.2
27,140.5,139.25,138.95,140.125,139.725,139.025,137.325,137.15,137.0,140.825,138.8,139.025,140.25,139.075,140.325,138.02499999999998,136.625,136.3,138.375,137.625,137.75,138.1,136.725,137.7,136.075,135.75,136.225
28,140.85,139.25,139.10000000000002,140.25,139.725,139.22500000000002,137.7,137.175,137.325,140.9,139.375,139.10000000000002,140.25,139.39999999999998,140.325,138.02499999999998,136.625,136.22500000000002,138.425,137.625,137.75,137.9,136.975,137.725,136.1,135.75,136.0
29,140.85,139.325,139.0,140.3,139.725,139.525,137.25,137.25,137.175,140.97500000000002,139.375,139.25,140.525,138.875,140.325,138.02499999999998,136.625,137.3,138.8,137.625,137.75,138.1,137.35,137.725,136.10000000000002,135.675,136.225
30,140.77499999999998,139.325,139.10000000000002,140.3,139.725,139.47500000000002,137.425,137.25,137.325,140.97500000000002,139.375,139.7,140.7,139.52499999999998,139.95,138.25,136.65,137.3,138.825,137.925,138.125,138.3,137.625,137.675,136.325,135.675,136.225
31,140.85,139.325,139.10000000000002,140.575,139.625,139.525,137.7,137.25,137.3,141.075,139.675,139.72500000000002,140.75,139.1,140.22500000000002,138.2,136.775,137.375,138.775,138.0,138.27499999999998,138.5,137.625,137.55,136.375,135.675,136.52499999999998
32,140.975,139.625,139.0,140.575,139.725,139.7,137.7,137.275,137.025,141.075,139.675,139.45,140.75,139.52499999999998,140.5,138.25,136.925,136.89999999999998,138.825,137.925,138.39999999999998,138.5,137.625,137.72500000000002,136.325,135.825,136.75
33,140.85,139.22500000000002,139.125,140.64999999999998,139.425,139.7,137.925,137.275,137.45,141.125,139.75,139.72500000000002,140.75,139.55,140.5,138.425,136.925,137.575,139.425,137.97500000000002,138.575,138.575,137.625,137.85,136.325,135.825,136.75
34,140.975,139.725,139.2,140.575,139.725,139.7,137.925,137.4,137.45,141.175,139.75,139.375,140.75,139.675,140.25,138.425,136.925,137.875,139.55,138.075,138.575,138.575,137.625,137.75,136.375,135.825,136.75
35,140.85,140.27499999999998,139.2,140.64999999999998,139.85,139.60000000000002,138.35,137.4,137.52499999999998,141.325,139.75,139.72500000000002,140.75,139.675,140.05,138.5,136.925,137.65,139.55,138.375,138.575,138.575,137.825,137.875,136.6,135.925,136.75
36,141.25,139.60000000000002,139.2,141.0,139.95,139.8,138.325,137.45,137.52499999999998,141.275,139.75,139.775,140.52499999999998,139.375,140.6,138.575,136.925,137.875,139.75,138.425,138.575,138.6,137.825,137.875,136.725,136.0,136.75
37,141.375,140.27499999999998,139.2,141.15,140.075,139.8,138.325,137.45,137.7,141.375,139.775,139.775,141.05,139.675,140.27499999999998,138.7,136.925,138.02499999999998,139.625,138.675,138.575,138.6,137.825,137.925,136.77499999999998,136.075,136.75
38,141.375,140.375,139.225,141.35,140.225,139.85,138.52499999999998,137.45,137.375,141.45,139.775,139.775,141.125,139.675,140.675,138.825,136.925,138.02499999999998,139.75,138.675,138.64999999999998,138.6,137.825,137.875,136.77499999999998,136.075,137.075
39,141.5,140.375,139.325,141.52499999999998,140.3,139.875,138.725,137.45,137.7,141.525,139.775,140.10000000000002,141.125,139.675,140.85,138.825,136.95,138.075,139.75,138.675,138.64999999999998,138.6,137.825,137.925,136.77499999999998,136.22500000000002,137.325
